llm_as_judge,api,api_method,utterance,evaluation
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]","Show me the webcams with IDs 11223 and 33445, and include their countries.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Get information about webcam ID 55667 in Portuguese.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,IsItWater.com,Is a coordinate water?,Is the location at longitude -70.2652276 and latitude 41.9029192 water?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,IsItWater.com,Is a coordinate water?,Check if the coordinates longitude -122.4194 and latitude 37.7749 are water.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,IsItWater.com,Is a coordinate water?,Is the point at longitude 2.3522 and latitude 48.8566 water?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,IsItWater.com,Is a coordinate water?,Determine if the coordinates longitude 151.2093 and latitude -33.8688 are water.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,IsItWater.com,Is a coordinate water?,Is the location at longitude 139.6917 and latitude 35.6895 water?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,IsItWater.com,Is a coordinate water?,Check if the coordinates longitude -0.1278 and latitude 51.5074 are water.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,IsItWater.com,Is a coordinate water?,Is the point at longitude -74.0060 and latitude 40.7128 water?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,IsItWater.com,Is a coordinate water?,Determine if the coordinates longitude 55.2708 and latitude 25.2048 are water.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,IsItWater.com,Is a coordinate water?,Is the location at longitude 77.5946 and latitude 12.9716 water?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,IsItWater.com,Is a coordinate water?,Check if the coordinates longitude -43.1729 and latitude -22.9068 are water.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/genres,What are the available genres in the MoviesDatabase?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/genres,Can you list all the movie genres available in the MoviesDatabase?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/genres,Show me the different genres of movies and series in the MoviesDatabase.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/genres,What genres are included in the MoviesDatabase for TV shows?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/genres,List all the genres for movies and series in the MoviesDatabase.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/genres,What are the categories of movies and TV shows in the MoviesDatabase?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/genres,Can you provide a list of all genres for movies and series in the MoviesDatabase?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/genres,What types of genres are available for movies in the MoviesDatabase?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/genres,Show me the list of genres for movies and TV series in the MoviesDatabase.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/genres,What are the different genres of movies and series listed in the MoviesDatabase?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/lists,Can you show me the latest movie releases?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/lists,What are the top-rated TV series right now?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/lists,List the most popular movies of this year.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/lists,Show me the best-rated episodes of the last month.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/lists,What are the trending movies and series?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/lists,Can you provide a list of the most-watched movies?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/lists,Show me the highest-grossing movies of all time.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/lists,What are the most critically acclaimed series?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/lists,List the most popular movies by genre.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/lists,Can you show me the top-rated movies and series from the last decade?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/akas/{aka},Find information about the movie 'Inception'.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/akas/{aka},Search for the series 'Breaking Bad' released in 2008.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/akas/{aka},Get details about the movie 'The Dark Knight' with base info.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/akas/{aka},Find movies titled 'Avatar' released between 2000 and 2010.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/akas/{aka},Search for the series 'Friends' and sort the results by year in descending order.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/akas/{aka},Get information about the movie 'Titanic' with a limit of 5 results per page.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/akas/{aka},Find the movie 'Jurassic Park' and filter by title type 'movie'.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/akas/{aka},Search for the series 'Game of Thrones' and display results from page 2.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/akas/{aka},Get mini info about the movie 'The Matrix' released in 1999.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/akas/{aka},Find the movie 'Forrest Gump' and sort the results by year in ascending order.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/keyword/{keyword},Find movies with the keyword 'superhero'.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/keyword/{keyword},Search for titles with the keyword 'adventure' and filter by the year 2019.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/keyword/{keyword},Look up titles with the keyword 'comedy' and sort them by year in descending order.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/keyword/{keyword},Search for titles with the keyword 'drama' and limit the results to 5 per page.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/keyword/{keyword},Find titles with the keyword 'sci-fi' and filter by the title type 'movie'.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/keyword/{keyword},Search for titles with the keyword 'romance' and filter by the year range from 2010 to 2020.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/keyword/{keyword},Find titles with the keyword 'action' and get detailed information.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/keyword/{keyword},Search for titles with the keyword 'thriller' and sort them by year in ascending order.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/keyword/{keyword},Find titles with the keyword 'fantasy' and filter by the year 2015.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/keyword/{keyword},Search for titles with the keyword 'animation' and limit the results to 8 per page.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/title/{title},Find information about the movie 'Inception'.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/title/{title},Search for the exact title 'The Dark Knight'.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/title/{title},Get detailed information about the series 'Breaking Bad'.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/title/{title},Find movies titled 'Avatar' released in the year 2009.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/title/{title},Search for the movie 'Titanic' and sort the results by year in descending order.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/title/{title},Find all movies titled 'Star Wars' released between 1977 and 1983.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/title/{title},Search for the series 'Friends' and limit the results to 5 per page.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/title/{title},Find the most popular movies with the title 'The Avengers'.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/title/{title},Search for the exact title 'Pulp Fiction' and get the image information.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/search/title/{title},Find all movies titled 'Jurassic Park' and filter by the type 'movie'.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors/random,Show me a random actor from the MoviesDatabase.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors/random,Get 5 random actors from the MoviesDatabase.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors/random,Fetch a random actor's details from the MoviesDatabase.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors/random,Retrieve 3 random actors from the MoviesDatabase.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors/random,Display a random actor's information from the MoviesDatabase.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors/random,List 7 random actors from the MoviesDatabase.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors/random,Provide me with a random actor's profile from the MoviesDatabase.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors/random,Give me 2 random actors from the MoviesDatabase.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors/random,Show a random actor's data from the MoviesDatabase.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors/random,Fetch 4 random actors from the MoviesDatabase.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors/{id},Can you provide details for the actor with the ID nm0000158?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors/{id},What information is available for the actor whose ID is nm0000168?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors/{id},I need the profile of the actor with the ID nm0000206.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors/{id},Could you fetch the details for the actor identified by nm0000288?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors/{id},Please retrieve the data for the actor with the ID nm0000375.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors/{id},Show me the information for the actor whose ID is nm0000093.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors/{id},Get the details for the actor with the ID nm0000102.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors/{id},What can you tell me about the actor with the ID nm0000138?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors/{id},I'm looking for information on the actor identified by nm0000142.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors/{id},Can you provide the profile for the actor with the ID nm0000173?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/titleTypes,What are the different types of titles available in the MoviesDatabase?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/titleTypes,Can you list all the title types in the MoviesDatabase?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/titleTypes,Show me the categories of titles supported by the MoviesDatabase.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/titleTypes,What kinds of titles does the MoviesDatabase include?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/titleTypes,Provide a list of all title types in the MoviesDatabase.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/titleTypes,What are the available title types in the MoviesDatabase?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/titleTypes,Can you give me an overview of the title types in the MoviesDatabase?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/titleTypes,List all the types of titles that the MoviesDatabase covers.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/titleTypes,What types of titles are included in the MoviesDatabase?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/titleTypes,Show me all the title types available in the MoviesDatabase.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors,Show me the first page of actors from the MoviesDatabase.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors,Display 5 actors from the MoviesDatabase.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors,Get the second page of actors with 8 entries per page from the MoviesDatabase.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors,List the top 10 actors from the MoviesDatabase.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors,Fetch the third page of actors from the MoviesDatabase.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors,Show me 7 actors from the MoviesDatabase on the first page.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors,Get the fourth page of actors with 6 entries per page from the MoviesDatabase.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors,Display the first page of actors with the default number of entries from the MoviesDatabase.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors,List 9 actors from the MoviesDatabase on the second page.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/actors,Fetch the fifth page of actors with 10 entries per page from the MoviesDatabase.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/series/{seriesId},Can you provide details for the series with ID tt0903747?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/series/{seriesId},What information is available for the series identified by tt0944947?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/series/{seriesId},I need the data for the series with the ID tt2861424.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/series/{seriesId},Please fetch the details for the series ID tt0386676.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/series/{seriesId},Could you retrieve the information for the series with ID tt0108778?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/series/{seriesId},Show me the details for the series identified by tt1475582.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/series/{seriesId},I want to see the data for the series with ID tt0306414.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/series/{seriesId},Provide the information for the series ID tt0460649.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/series/{seriesId},Can you get the details for the series with ID tt0413573?,unnatural
