llm_as_judge,api,api_method,utterance,evaluation
gpt-4.1,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]",Can you list webcams in the Hokkaido region of Japan?,natural
gpt-4.1,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]",Find webcams in the New South Wales region of Australia.,natural
gpt-4.1,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]",Show me webcams in the Gauteng region of South Africa.,natural
gpt-4.1,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","Show me webcams in the area bounded by 40.7128, -74.0060 and 40.7308, -73.9352.",unnatural
gpt-4.1,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","Find webcams between 34.0522, -118.2437 and 34.0522, -118.2437.",unnatural
gpt-4.1,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","List webcams in the region from 51.5074, -0.1278 to 51.5155, -0.1021.",unnatural
gpt-4.1,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","Get webcams for the area with coordinates 48.8566, 2.3522 and 48.8647, 2.3410.",unnatural
gpt-4.1,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","Show webcams in the bounding box from 35.6895, 139.6917 to 35.6995, 139.7000.",unnatural
gpt-4.1,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","Find webcams in the area defined by 55.7558, 37.6173 and 55.7658, 37.6273.",unnatural
gpt-4.1,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","List webcams for the region between 41.9028, 12.4964 and 41.9128, 12.5064.",unnatural
gpt-4.1,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","Get webcams in the area from 37.7749, -122.4194 to 37.7849, -122.4094.",unnatural
gpt-4.1,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","Show me webcams in the bounding box defined by 52.5200, 13.4050 and 52.5300, 13.4150.",unnatural
gpt-4.1,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","Find webcams in the area with coordinates 40.4168, -3.7038 and 40.4268, -3.6938.",unnatural
gpt-4.1,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",Exclude webcam with ID 12345 from the list and show only categories.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",Can you exclude webcams with IDs 67890 and 54321 and show me the countries?,unnatural
gpt-4.1,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",Exclude webcam ID 98765 and display the regions in Spanish.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",Please exclude webcam ID 11223 and show the properties.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]","Exclude webcam IDs 33445, 55667 and list the continents.",unnatural
gpt-4.1,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",Remove webcam ID 77889 from the list and show webcams in French.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",Exclude webcam ID 99001 and display the categories in German.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",Can you exclude webcam ID 22334 and show the webcams in Italian?,natural
gpt-4.1,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",Exclude webcam ID 44556 and list the properties in Japanese.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]","Please exclude webcam IDs 66778, 88990 and show the continents in Chinese.",unnatural
gpt-4.1,webcams.travel,"/webcams/list/orderby={order},{sort}",Show me the most popular webcams in descending order.,natural
gpt-4.1,webcams.travel,"/webcams/list/orderby={order},{sort}",Can you list the newest webcams in ascending order?,natural
gpt-4.1,webcams.travel,"/webcams/list/orderby={order},{sort}",I want to see the hottest webcams sorted in descending order.,natural
gpt-4.1,webcams.travel,"/webcams/list/orderby={order},{sort}",Find webcams sorted by recent activity in ascending order.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/orderby={order},{sort}",List webcams randomly in ascending order.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/orderby={order},{sort}",Show me the webcams sorted by distance in descending order.,natural
gpt-4.1,webcams.travel,"/webcams/list/orderby={order},{sort}",Can you provide a list of webcams sorted by popularity in ascending order?,unnatural
gpt-4.1,webcams.travel,"/webcams/list/orderby={order},{sort}",I want to see the newest webcams sorted in descending order.,natural
gpt-4.1,webcams.travel,"/webcams/list/orderby={order},{sort}",Find the hottest webcams in ascending order.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/orderby={order},{sort}",List the most recent webcams in descending order.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/limit={limit},{offset}",Show me the top 5 webcams available.,natural
gpt-4.1,webcams.travel,"/webcams/list/limit={limit},{offset}",List 10 webcams starting from the 20th entry.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/limit={limit},{offset}",Can I see 15 webcams in French?,unnatural
gpt-4.1,webcams.travel,"/webcams/list/limit={limit},{offset}",Display 8 webcams with their categories.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/limit={limit},{offset}",I want to see 12 webcams with their locations.,natural
gpt-4.1,webcams.travel,"/webcams/list/limit={limit},{offset}",Give me a list of 20 webcams in Spanish.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/limit={limit},{offset}",Fetch 7 webcams with their properties.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/limit={limit},{offset}",Retrieve 25 webcams starting from the 5th one.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/limit={limit},{offset}",Show 30 webcams with their continent information.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/limit={limit},{offset}",List 50 webcams with their country details.,unnatural
gpt-4.1,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","Show me webcams in the area from 40.7128, -74.0060 to 40.7308, -73.9352 with a zoom level of 12.",unnatural
gpt-4.1,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","Find webcams between 34.0522, -118.2437 and 34.0522, -118.2437 at zoom level 10.",unnatural
gpt-4.1,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","Get a list of webcams from 51.5074, -0.1278 to 51.5155, -0.0922 with zoom level 14.",unnatural
gpt-4.1,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","Show webcams in the region from 48.8566, 2.3522 to 48.8647, 2.3490 at a zoom level of 13.",unnatural
gpt-4.1,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","Display webcams from 35.6895, 139.6917 to 35.6995, 139.7000 with a zoom level of 15.",unnatural
gpt-4.1,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","Find webcams in the area from 37.7749, -122.4194 to 37.7849, -122.4094 at zoom level 11.",unnatural
gpt-4.1,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","Get webcams from 41.8781, -87.6298 to 41.8881, -87.6198 with a zoom level of 16.",unnatural
gpt-4.1,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","Show me webcams in the region from 55.7558, 37.6173 to 55.7658, 37.6273 at a zoom level of 9.",unnatural
gpt-4.1,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","Display webcams from 28.6139, 77.2090 to 28.6239, 77.2190 with a zoom level of 8.",unnatural
gpt-4.1,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","Find webcams in the area from 39.9042, 116.4074 to 39.9142, 116.4174 at zoom level 7.",unnatural
gpt-4.1,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Show me the featured webcams from the editors.,natural
gpt-4.1,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Can I see the high resolution webcams available?,natural
gpt-4.1,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",List all live stream webcams.,natural
gpt-4.1,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",I want to see the featured webcams from the editors in Spanish.,natural
gpt-4.1,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Show me high resolution webcams and list the categories.,natural
gpt-4.1,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Can you list the live stream webcams and show the countries they are in?,natural
gpt-4.1,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",I want to see the editors' featured webcams and list the regions.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",List the high resolution webcams and show the continents.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Show me the live stream webcams in French.,natural
gpt-4.1,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Can I see the editors' featured webcams and list the properties?,unnatural
gpt-4.1,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Show me the webcam feed for the location with ID 12345.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Can I get the webcam details for IDs 67890 and 54321?,unnatural
gpt-4.1,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",I'd like to see the webcams in Spanish for the ID 98765.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Provide the webcam information for ID 11223 in French.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",List the categories for the webcam with ID 33445.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",What are the properties of the webcam with ID 55667?,unnatural
gpt-4.1,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Can you show me the regions for the webcam with ID 77889?,unnatural
gpt-4.1,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",I want to see the countries for the webcam with ID 99001.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Get the continents for the webcam with ID 22334.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Show me the webcam feed for IDs 44556 and 66778 in German.,unnatural
gpt-4.1,IsItWater.com,Is a coordinate water?,Is the location at latitude 34.0522 and longitude -118.2437 water?,unnatural
gpt-4.1,IsItWater.com,Is a coordinate water?,Check if the coordinate at latitude 40.7128 and longitude -74.0060 is water.,unnatural
gpt-4.1,IsItWater.com,Is a coordinate water?,Is the point at latitude 51.5074 and longitude -0.1278 on water?,unnatural
gpt-4.1,IsItWater.com,Is a coordinate water?,Determine if the coordinate at latitude 35.6895 and longitude 139.6917 is water.,unnatural
gpt-4.1,IsItWater.com,Is a coordinate water?,Is the area at latitude -33.8688 and longitude 151.2093 water?,unnatural
gpt-4.1,IsItWater.com,Is a coordinate water?,Check if the location at latitude 48.8566 and longitude 2.3522 is water.,unnatural
gpt-4.1,IsItWater.com,Is a coordinate water?,Is the coordinate at latitude 55.7558 and longitude 37.6173 water?,unnatural
gpt-4.1,IsItWater.com,Is a coordinate water?,Determine if the point at latitude 37.7749 and longitude -122.4194 is on water.,unnatural
gpt-4.1,IsItWater.com,Is a coordinate water?,Is the location at latitude -23.5505 and longitude -46.6333 water?,unnatural
gpt-4.1,IsItWater.com,Is a coordinate water?,Check if the coordinate at latitude 19.4326 and longitude -99.1332 is water.,unnatural
gpt-4.1,MoviesDatabase,/titles/utils/genres,What are the available genres in the MoviesDatabase?,unnatural
gpt-4.1,MoviesDatabase,/titles/utils/genres,Can you list all the movie genres provided by the MoviesDatabase?,unnatural
gpt-4.1,MoviesDatabase,/titles/utils/genres,Show me the genres of movies and series in the MoviesDatabase.,unnatural
gpt-4.1,MoviesDatabase,/titles/utils/genres,I want to know the different genres available in the MoviesDatabase.,unnatural
gpt-4.1,MoviesDatabase,/titles/utils/genres,What genres can I find in the MoviesDatabase for movies and TV shows?,unnatural
gpt-4.1,MoviesDatabase,/titles/utils/genres,List the genres that are available in the MoviesDatabase.,unnatural
gpt-4.1,MoviesDatabase,/titles/utils/genres,Could you provide me with a list of genres from the MoviesDatabase?,unnatural
gpt-4.1,MoviesDatabase,/titles/utils/genres,What are the different genres listed in the MoviesDatabase?,unnatural
gpt-4.1,MoviesDatabase,/titles/utils/genres,Tell me the genres that the MoviesDatabase covers.,unnatural
gpt-4.1,MoviesDatabase,/titles/utils/genres,I am interested in knowing the genres available in the MoviesDatabase.,unnatural
gpt-4.1,MoviesDatabase,/titles/utils/lists,Show me the list of top-rated movies.,natural
gpt-4.1,MoviesDatabase,/titles/utils/lists,Can you provide a list of the latest released movies?,natural
gpt-4.1,MoviesDatabase,/titles/utils/lists,What are the most popular TV series right now?,natural
gpt-4.1,MoviesDatabase,/titles/utils/lists,Give me a list of movies that won the Oscar for Best Picture.,natural
gpt-4.1,MoviesDatabase,/titles/utils/lists,List the top 10 highest-grossing films of all time.,natural
gpt-4.1,MoviesDatabase,/titles/utils/lists,What are the best movies directed by Christopher Nolan?,natural
gpt-4.1,MoviesDatabase,/titles/utils/lists,Can you show me a list of movies featuring Leonardo DiCaprio?,natural
gpt-4.1,MoviesDatabase,/titles/utils/lists,What are the top-rated animated films?,natural
gpt-4.1,MoviesDatabase,/titles/utils/lists,List the most critically acclaimed documentaries.,natural
gpt-4.1,MoviesDatabase,/titles/utils/lists,What are the best horror movies released in the last decade?,natural
gpt-4.1,MoviesDatabase,/titles/search/akas/{aka},Find information about the movie 'Inception'.,natural
