llm_as_judge,api,api_method,utterance,evaluation
gpt-4.1,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",Can you show me the properties but exclude webcams from Christ the Redeemer?,natural
gpt-4.1,webcams.travel,"/webcams/list/orderby={order},{sort}",Can you show me the most popular webcams in descending order?,natural
gpt-4.1,webcams.travel,"/webcams/list/orderby={order},{sort}",List the newest webcams in ascending order.,natural
gpt-4.1,webcams.travel,"/webcams/list/orderby={order},{sort}",I want to see the hottest webcams sorted in descending order.,natural
gpt-4.1,webcams.travel,"/webcams/list/orderby={order},{sort}",Show me webcams sorted by distance in ascending order.,natural
gpt-4.1,webcams.travel,"/webcams/list/orderby={order},{sort}",Can you list the webcams by recent activity in descending order?,natural
gpt-4.1,webcams.travel,"/webcams/list/orderby={order},{sort}",Display the webcams randomly in ascending order.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/orderby={order},{sort}",List the most popular webcams in French.,natural
gpt-4.1,webcams.travel,"/webcams/list/orderby={order},{sort}",Show me the categories of the newest webcams.,natural
gpt-4.1,webcams.travel,"/webcams/list/orderby={order},{sort}",Can you provide a list of countries with the hottest webcams?,natural
gpt-4.1,webcams.travel,"/webcams/list/orderby={order},{sort}",I want to see the properties of webcams sorted by recent activity.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/limit={limit},{offset}",Show me the top 5 webcams available.,natural
gpt-4.1,webcams.travel,"/webcams/list/limit={limit},{offset}",Can I get a list of 10 webcams in French?,natural
gpt-4.1,webcams.travel,"/webcams/list/limit={limit},{offset}",List 20 webcams with their categories.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/limit={limit},{offset}",I want to see 15 webcams and their locations.,natural
gpt-4.1,webcams.travel,"/webcams/list/limit={limit},{offset}",Provide me with 8 webcams in Spanish.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/limit={limit},{offset}",Give me a list of 12 webcams and their properties.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/limit={limit},{offset}",Can you show me 25 webcams in German?,unnatural
gpt-4.1,webcams.travel,"/webcams/list/limit={limit},{offset}",I need a list of 30 webcams with their countries.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/limit={limit},{offset}",Fetch 40 webcams and their regions.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/limit={limit},{offset}",Show me 50 webcams with their continents.,unnatural
gpt-4.1,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","Show me the webcams available in the area from 40.7128° N, 74.0060° W to 34.0522° N, 118.2437° W with a zoom level of 10.",unnatural
gpt-4.1,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","Can you list the categories of webcams between 51.5074° N, 0.1278° W and 48.8566° N, 2.3522° E at zoom level 8?",unnatural
gpt-4.1,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","I want to see the continents covered by webcams from 35.6895° N, 139.6917° E to 34.0522° N, 118.2437° W with a zoom of 5.",unnatural
gpt-4.1,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","Find the countries with webcams in the region from 55.7558° N, 37.6173° E to 48.8566° N, 2.3522° E at a zoom level of 7.",unnatural
gpt-4.1,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","What regions have webcams between 37.7749° N, 122.4194° W and 34.0522° N, 118.2437° W with a zoom level of 9?",unnatural
gpt-4.1,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","List the properties of webcams from 52.5200° N, 13.4050° E to 48.8566° N, 2.3522° E at zoom level 6.",unnatural
gpt-4.1,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","Show webcams in the area from 34.0522° N, 118.2437° W to 36.1699° N, 115.1398° W with a zoom level of 12.",unnatural
gpt-4.1,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","Can you display the webcams in the region from 40.7128° N, 74.0060° W to 34.0522° N, 118.2437° W with a zoom level of 11?",unnatural
gpt-4.1,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","I want to see webcams in the area from 48.8566° N, 2.3522° E to 41.9028° N, 12.4964° E with a zoom level of 10.",unnatural
gpt-4.1,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","Find webcams in the area from 35.6895° N, 139.6917° E to 34.0522° N, 118.2437° W with a zoom level of 8.",unnatural
gpt-4.1,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Show me the featured webcams from the editors.,natural
gpt-4.1,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Can you list all high resolution webcams?,natural
gpt-4.1,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",I want to see webcams with a live stream.,natural
gpt-4.1,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Give me a list of high resolution webcams and show their categories.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",What are the live stream webcams available and their countries?,unnatural
gpt-4.1,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",List the featured webcams from the editors and include the regions they are in.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Can you show me the high resolution webcams and their continents?,natural
gpt-4.1,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",I would like to see the live webcams and their properties.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Please provide a list of editor's choice webcams and their categories.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Show me the high resolution webcams along with the regions they belong to.,natural
gpt-4.1,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Can you show me the webcam details for the Eiffel Tower and Times Square?,natural
gpt-4.1,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",I want to see the categories for webcams at the Golden Gate Bridge.,natural
gpt-4.1,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Give me the list of countries for the webcams at Niagara Falls and Mount Fuji.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",What are the regions covered by the webcam at Sydney Opera House?,natural
gpt-4.1,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Show me the properties of the webcam located at the Colosseum.,natural
gpt-4.1,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",List the continents for the webcams at the Great Wall of China and Christ the Redeemer.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Can you provide the webcam images and locations for the Statue of Liberty?,natural
gpt-4.1,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",I need to know the categories available for the webcam at the Taj Mahal.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",What countries are the webcams at the Pyramids of Giza and the Leaning Tower of Pisa located in?,natural
gpt-4.1,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Please list the properties of the webcam at Machu Picchu.,unnatural
gpt-4.1,IsItWater.com,Is a coordinate water?,Is the area at latitude 34.0522 and longitude -118.2437 water?,unnatural
gpt-4.1,IsItWater.com,Is a coordinate water?,Can you check if the location at 51.5074 latitude and -0.1278 longitude is water?,unnatural
gpt-4.1,IsItWater.com,Is a coordinate water?,Tell me if the spot at latitude 48.8566 and longitude 2.3522 is water.,unnatural
gpt-4.1,IsItWater.com,Is a coordinate water?,Is there water at the coordinates 35.6895 latitude and 139.6917 longitude?,natural
gpt-4.1,IsItWater.com,Is a coordinate water?,Check if the point at latitude -33.8688 and longitude 151.2093 is water.,unnatural
gpt-4.1,IsItWater.com,Is a coordinate water?,Is the location at 40.7128 latitude and -74.0060 longitude water?,unnatural
gpt-4.1,IsItWater.com,Is a coordinate water?,Can you find out if the area at latitude 55.7558 and longitude 37.6173 is water?,unnatural
gpt-4.1,IsItWater.com,Is a coordinate water?,Determine if the spot at 19.4326 latitude and -99.1332 longitude is water.,unnatural
gpt-4.1,IsItWater.com,Is a coordinate water?,Is there water at the coordinates 37.7749 latitude and -122.4194 longitude?,unnatural
gpt-4.1,IsItWater.com,Is a coordinate water?,Check if the point at latitude 28.6139 and longitude 77.2090 is water.,unnatural
gpt-4.1,MoviesDatabase,/titles/search/akas/{aka},Can you find information about the movie 'Inception' released in 2010?,natural
gpt-4.1,MoviesDatabase,/titles/search/akas/{aka},Show me the mini-info for the series 'Breaking Bad'.,unnatural
gpt-4.1,MoviesDatabase,/titles/search/akas/{aka},I want to see images for 'The Godfather'.,natural
gpt-4.1,MoviesDatabase,/titles/search/akas/{aka},List the titles of 'Star Wars' movies from 1977 to 1983.,natural
gpt-4.1,MoviesDatabase,/titles/search/akas/{aka},Find the base information for 'The Matrix' and sort by year in descending order.,unnatural
gpt-4.1,MoviesDatabase,/titles/search/akas/{aka},What are the top 5 titles for 'Harry Potter'?,unnatural
gpt-4.1,MoviesDatabase,/titles/search/akas/{aka},Give me a list of 'Friends' episodes from 1994.,natural
gpt-4.1,MoviesDatabase,/titles/search/akas/{aka},Show me the mini-info for 'The Office' series.,unnatural
gpt-4.1,MoviesDatabase,/titles/search/akas/{aka},Find movies titled 'Titanic' released in 1997.,natural
gpt-4.1,MoviesDatabase,/titles/search/akas/{aka},Can you list the 'Batman' titles from 1989 to 1997 with a limit of 3 per page?,natural
gpt-4.1,MoviesDatabase,/titles/search/keyword/{keyword},Find movies related to 'space exploration' released in 2021.,natural
gpt-4.1,MoviesDatabase,/titles/search/keyword/{keyword},Show me the top 5 horror films.,natural
gpt-4.1,MoviesDatabase,/titles/search/keyword/{keyword},List all romantic comedies with detailed information.,unnatural
gpt-4.1,MoviesDatabase,/titles/search/keyword/{keyword},Can you find action movies from 2010 to 2015 sorted by year in descending order?,natural
gpt-4.1,MoviesDatabase,/titles/search/keyword/{keyword},I'm looking for documentaries with images included.,natural
gpt-4.1,MoviesDatabase,/titles/search/keyword/{keyword},Search for animated series released after 2000.,natural
gpt-4.1,MoviesDatabase,/titles/search/keyword/{keyword},Find all science fiction titles with mini information.,unnatural
gpt-4.1,MoviesDatabase,/titles/search/keyword/{keyword},Show me the latest thriller movies.,natural
gpt-4.1,MoviesDatabase,/titles/search/keyword/{keyword},List comedy films from 1995 to 2000.,natural
gpt-4.1,MoviesDatabase,/titles/search/keyword/{keyword},Find the first 3 drama movies with basic information.,unnatural
gpt-4.1,MoviesDatabase,/titles/search/title/{title},Can you find the movie 'Inception' released in 2010?,natural
gpt-4.1,MoviesDatabase,/titles/search/title/{title},Show me the series 'Breaking Bad' with detailed information.,natural
gpt-4.1,MoviesDatabase,/titles/search/title/{title},I want to see the top-rated series from 2015 to 2020.,natural
gpt-4.1,MoviesDatabase,/titles/search/title/{title},Find the exact title 'The Matrix' and sort by year in descending order.,unnatural
gpt-4.1,MoviesDatabase,/titles/search/title/{title},What are the most popular movies currently?,natural
gpt-4.1,MoviesDatabase,/titles/search/title/{title},Search for the series 'Friends' and show images.,natural
gpt-4.1,MoviesDatabase,/titles/search/title/{title},Can you list the episodes of 'Game of Thrones' from 2011?,natural
gpt-4.1,MoviesDatabase,/titles/search/title/{title},Show me the mini-info for the movie 'Titanic'.,unnatural
gpt-4.1,MoviesDatabase,/titles/search/title/{title},Find the series 'The Office' and limit the results to 5 per page.,unnatural
gpt-4.1,MoviesDatabase,/titles/search/title/{title},Look up the most popular series and display the second page of results.,unnatural
gpt-4.1,MoviesDatabase,/actors/random,Can you show me a random actor?,natural
gpt-4.1,MoviesDatabase,/actors/random,Give me a list of 5 random actors.,natural
gpt-4.1,MoviesDatabase,/actors/random,"I'd like to see 3 random actors, please.",natural
gpt-4.1,MoviesDatabase,/actors/random,Show me 7 random actors.,natural
gpt-4.1,MoviesDatabase,/actors/random,Can you provide a random actor's information?,natural
gpt-4.1,MoviesDatabase,/actors/random,Fetch 2 random actors for me.,unnatural
gpt-4.1,MoviesDatabase,/actors/random,I want to know about 6 random actors.,natural
gpt-4.1,MoviesDatabase,/actors/random,Please list 4 random actors.,natural
gpt-4.1,MoviesDatabase,/actors/random,Could you give me details of 8 random actors?,natural
gpt-4.1,MoviesDatabase,/actors/random,Show me a random actor's profile.,natural
gpt-4.1,MoviesDatabase,/actors/{id},Can you give me details about the actor with IMDb ID nm0000138?,unnatural
gpt-4.1,MoviesDatabase,/actors/{id},I want to know more about the actor whose IMDb ID is nm0000199.,unnatural
